order_id,customer_id,order_date,amount,order_status,payment_type
3777,607,2025-01-30,8819.31,Delivered,Debit Card
3778,457,2023-04-19,3036.38,Delivered,COD
3779,712,2024-10-11,6021.62,Delivered,UPI
3780,607,2023-02-08,4439.89,Delivered,COD
3781,698,2025-12-07,13201.46,Delivered,Credit Card
3782,607,2025-12-13,3624.51,Delivered,COD
3783,435,2025-08-16,3508.06,Delivered,Debit Card
3784,3,2025-11-19,803.02,Delivered,COD
3785,607,2024-07-10,2055.49,Delivered,Credit Card
3786,98,2024-08-17,926.02,Delivered,UPI
3787,279,2024-02-07,1375.49,Delivered,Debit Card
3788,68,2024-12-24,442.31,Delivered,Credit Card
3789,230,2023-05-08,28939.77,Delivered,UPI
3790,607,2025-01-01,4084.53,Delivered,UPI
3791,607,2023-09-23,8146.94,Delivered,Credit Card
3792,607,2025-02-05,24100.34,Delivered,Wallet
3793,658,2024-09-03,8120.6,Delivered,UPI
3794,468,2024-03-13,10574.76,Delivered,Credit Card
3795,607,2023-02-14,10102.19,Returned,COD
3796,701,2024-03-16,5585.84,Delivered,UPI
3797,435,2023-02-21,1206.13,Delivered,COD
3798,255,2023-07-18,5358.75,Returned,Debit Card
3799,793,2025-08-03,23514.68,Delivered,UPI
3800,549,2025-04-18,859.78,Delivered,UPI
3801,435,2023-07-09,5924.95,Delivered,UPI
3802,658,2024-01-08,15051.77,Delivered,Debit Card
3803,607,2023-03-17,3892.01,Delivered,Credit Card
3804,362,2025-09-03,1364.71,Delivered,UPI
3805,789,2023-06-08,5725.59,Delivered,COD
3806,607,2025-05-02,7757.8,Delivered,Debit Card
3807,607,2023-11-30,3197.38,Delivered,UPI
3808,276,2023-04-02,955.4,Delivered,Credit Card
3809,30,2025-08-15,4312.18,Delivered,UPI
3810,607,2025-11-11,4876.75,Delivered,UPI
3811,451,2023-09-30,2992.99,Delivered,UPI
3812,779,2025-01-19,5495.17,Returned,UPI
3813,598,2024-03-19,613.44,Delivered,COD
3814,444,2024-10-24,6955.18,Delivered,UPI
3815,598,2024-01-27,542.03,Delivered,Wallet
3816,608,2025-01-24,2609.25,Delivered,Credit Card
3817,211,2025-03-23,3692.28,Delivered,UPI
3818,607,2025-05-06,5622.05,Delivered,UPI
3819,607,2025-02-06,5686.91,Delivered,UPI
3820,376,2023-06-02,157.93,Delivered,Wallet
3821,607,2024-02-17,11977.9,Delivered,Wallet
3822,607,2024-02-14,2019.58,Delivered,Credit Card
3823,607,2024-05-15,2817.64,Delivered,Wallet
3824,607,2024-06-18,2256.44,Returned,Credit Card
3825,435,2025-09-08,4464.53,Delivered,COD
3826,9,2024-01-01,3193.78,Delivered,Debit Card
3827,607,2024-01-26,3495.42,Delivered,COD
3828,607,2025-01-23,1595.19,Delivered,Debit Card
3829,607,2023-06-11,2405.15,Delivered,UPI
3830,136,2025-11-24,3440.92,Delivered,UPI
3831,457,2025-10-25,5147.21,Delivered,Debit Card
3832,712,2025-01-08,2943.09,Delivered,Debit Card
3833,435,2023-09-24,4720.66,Delivered,Credit Card
3834,607,2025-07-01,3499.42,Delivered,Credit Card
3835,369,2025-07-04,1235.47,Delivered,COD
3836,598,2024-06-21,2270.92,Delivered,COD
3837,607,2025-09-04,16680.56,Returned,COD
3838,422,2024-01-15,1930.96,Delivered,UPI
3839,384,2025-06-29,8201.66,Delivered,Wallet
3840,715,2025-11-16,3471.7,Delivered,COD
3841,162,2024-08-25,9060.46,Delivered,Debit Card
3842,435,2023-10-27,5721.48,Delivered,UPI
3843,61,2025-05-16,4924.8,Delivered,Debit Card
3844,451,2025-11-13,7715.06,Returned,Credit Card
3845,607,2024-08-25,4634.3,Delivered,UPI
3846,607,2023-02-11,4610.09,Delivered,Debit Card
3847,574,2023-08-06,6919.75,Delivered,UPI
3848,301,2025-06-07,14585.38,Delivered,Debit Card
3849,588,2025-02-24,1940.23,Returned,Credit Card
3850,531,2023-05-03,1519.69,Returned,Debit Card
3851,789,2023-07-19,8108.42,Delivered,Debit Card
3852,435,2025-01-03,4459.51,Delivered,UPI
3853,416,2023-12-24,7755.88,Delivered,Credit Card
3854,105,2023-02-25,2706.77,Delivered,Debit Card
3855,607,2023-08-01,4439.99,Delivered,UPI
3856,549,2025-10-25,6741.49,Delivered,UPI
3857,607,2025-05-14,4165.79,Delivered,UPI
3858,15,2024-06-02,1973.05,Delivered,UPI
3859,509,2023-09-28,1957.1,Delivered,Credit Card
3860,142,2025-11-15,10856.23,Delivered,Credit Card
3861,607,2024-07-25,3458.41,Delivered,Credit Card
3862,416,2023-03-25,874.38,Delivered,UPI
3863,784,2025-07-20,3855.24,Delivered,Wallet
3864,607,2025-08-26,2049.27,Delivered,UPI
3865,712,2023-03-07,11742.85,Delivered,UPI
3866,435,2025-02-21,1714.64,Delivered,UPI
3867,60,2025-06-11,3138.36,Delivered,UPI
3868,607,2025-04-05,5457.46,Delivered,Wallet
3869,435,2023-03-06,5628.51,Delivered,Wallet
3870,505,2025-05-02,3456.0,Delivered,UPI
3871,789,2025-04-08,5075.45,Delivered,Wallet
3872,607,2025-06-21,479.51,Delivered,UPI
3873,68,2025-10-22,2481.61,Delivered,UPI
3874,607,2023-05-08,467.84,Delivered,Credit Card
3875,435,2025-03-12,1292.09,Delivered,Wallet
3876,435,2023-05-19,7120.07,Delivered,Debit Card
3877,789,2023-07-09,5651.9,Delivered,Credit Card
3878,487,2024-06-15,847.0,Delivered,Credit Card
3879,98,2024-05-10,1993.03,Cancelled,COD
3880,159,2025-06-09,3704.92,Delivered,Wallet
3881,424,2025-06-01,8003.36,Delivered,UPI
3882,607,2025-03-03,10910.1,Cancelled,COD
3883,726,2024-04-26,10765.99,Delivered,Debit Card
3884,607,2024-01-31,3780.3,Delivered,Credit Card
3885,68,2023-10-04,3150.13,Delivered,COD
3886,435,2024-04-26,7825.5,Delivered,Debit Card
3887,786,2023-07-23,41087.04,Delivered,COD
3888,607,2023-08-29,1963.33,Delivered,UPI
3889,435,2023-05-10,7628.95,Delivered,UPI
3890,607,2024-10-12,23451.66,Delivered,Wallet
3891,607,2023-03-16,4921.82,Delivered,Credit Card
3892,607,2025-02-20,2195.28,Delivered,UPI
3893,607,2025-09-19,33388.55,Delivered,COD
3894,607,2025-11-09,9028.15,Delivered,UPI
3895,7,2024-01-21,4691.95,Delivered,Debit Card
3896,380,2025-08-21,1578.5,Delivered,UPI
3897,709,2024-11-26,1239.41,Delivered,COD
3898,607,2025-01-11,4663.69,Delivered,UPI
3899,607,2023-05-16,2195.08,Returned,Credit Card
3900,435,2025-11-04,10154.9,Delivered,Debit Card
3901,658,2024-02-13,5183.89,Delivered,UPI
3902,109,2023-10-25,1989.47,Delivered,Credit Card
3903,435,2025-08-19,5871.01,Delivered,Credit Card
3904,789,2025-08-20,3105.34,Delivered,UPI
3905,607,2023-07-31,1428.37,Delivered,COD
3906,607,2025-12-18,7183.26,Delivered,Credit Card
3907,303,2024-02-18,15002.44,Delivered,UPI
3908,607,2025-06-17,12242.02,Delivered,UPI
3909,505,2025-03-19,194.55,Delivered,UPI
3910,607,2024-11-25,21747.55,Delivered,Wallet
3911,607,2024-01-19,6020.74,Delivered,Credit Card
3912,607,2023-02-03,12267.72,Delivered,Credit Card
3913,150,2024-01-27,2587.16,Delivered,UPI
3914,302,2023-12-31,13540.77,Delivered,UPI
3915,607,2024-03-28,8511.92,Delivered,Debit Card
3916,607,2025-05-08,2387.22,Delivered,UPI
3917,607,2024-10-12,5809.98,Delivered,COD
3918,159,2024-01-26,923.93,Delivered,Credit Card
3919,607,2024-04-17,1918.08,Delivered,Credit Card
3920,607,2023-09-06,1911.32,Delivered,UPI
3921,9,2024-07-15,4567.41,Delivered,Wallet
3922,607,2023-11-20,3628.03,Delivered,Debit Card
3923,526,2023-12-19,16193.44,Delivered,UPI
3924,183,2023-07-08,7307.06,Delivered,UPI
3925,231,2023-06-27,166.73,Delivered,Credit Card
3926,457,2025-06-09,1909.5,Delivered,Debit Card
3927,789,2025-12-04,5257.18,Delivered,UPI
3928,435,2025-06-06,940.7,Delivered,COD
3929,607,2023-05-27,1087.31,Delivered,COD
3930,444,2023-12-05,15074.63,Delivered,UPI
3931,789,2023-10-16,13922.2,Delivered,Credit Card
3932,528,2025-06-03,240.76,Delivered,Debit Card
3933,328,2024-11-11,10675.69,Delivered,COD
3934,607,2024-04-06,9291.81,Delivered,UPI
3935,607,2025-01-13,5900.58,Delivered,Credit Card
3936,607,2024-12-08,14929.99,Delivered,Wallet
3937,457,2025-07-16,6762.45,Delivered,COD
3938,607,2025-04-20,8974.34,Delivered,Debit Card
3939,435,2025-11-02,817.87,Delivered,Debit Card
3940,712,2025-10-29,7007.01,Delivered,Debit Card
3941,420,2024-03-31,2410.65,Delivered,UPI
3942,678,2025-03-22,7338.18,Delivered,COD
3943,285,2024-02-04,2076.51,Delivered,Debit Card
3944,559,2025-05-02,4432.35,Delivered,Debit Card
3945,213,2025-04-12,520.94,Delivered,Wallet
3946,607,2025-06-28,1491.33,Delivered,Credit Card
3947,451,2025-08-20,11174.23,Delivered,Wallet
3948,658,2025-01-12,9472.44,Delivered,Wallet
3949,607,2025-03-12,2413.27,Delivered,UPI
3950,416,2023-10-18,893.36,Delivered,UPI
3951,98,2023-04-01,14931.32,Delivered,Wallet
3952,176,2025-04-22,5993.98,Delivered,UPI
3953,676,2024-11-25,1692.92,Delivered,Debit Card
3954,607,2024-11-27,4073.31,Delivered,COD
3955,607,2024-01-31,8184.65,Delivered,COD
3956,155,2025-06-21,1886.26,Delivered,COD
3957,451,2023-06-02,54291.09,Delivered,Credit Card
3958,607,2024-10-06,9650.35,Delivered,COD
3959,607,2024-04-15,8463.77,Delivered,UPI
3960,642,2024-12-23,2220.26,Delivered,COD
3961,487,2025-08-01,2777.31,Delivered,UPI
3962,607,2025-04-09,2008.06,Delivered,UPI
3963,444,2023-05-22,5451.69,Delivered,UPI
3964,789,2023-04-13,2587.22,Delivered,Credit Card
3965,607,2024-04-07,18139.32,Delivered,UPI
3966,537,2023-05-23,522.12,Delivered,UPI
3967,570,2023-06-26,1543.56,Delivered,Credit Card
3968,789,2024-12-04,6760.76,Delivered,Debit Card
3969,457,2025-12-12,3095.33,Delivered,Debit Card
3970,420,2024-06-25,816.57,Returned,Credit Card
3971,180,2025-08-24,8468.6,Delivered,UPI
3972,422,2025-09-08,776.2,Delivered,Debit Card
3973,607,2025-07-21,5894.21,Delivered,COD
3974,746,2025-01-08,19855.71,Delivered,COD
3975,703,2025-11-18,10243.47,Delivered,Debit Card
3976,159,2024-09-26,848.85,Delivered,UPI
3977,789,2025-11-03,9485.82,Delivered,Credit Card
3978,607,2025-07-15,19675.14,Delivered,COD
3979,577,2025-04-28,732.52,Delivered,UPI
3980,104,2023-12-07,5861.93,Delivered,UPI
3981,509,2025-11-16,684.36,Delivered,UPI
3982,686,2023-10-22,848.51,Returned,COD
3983,39,2024-05-17,13720.25,Delivered,UPI
3984,58,2024-07-03,2846.06,Delivered,Debit Card
3985,607,2025-08-09,5673.28,Delivered,Credit Card
3986,789,2024-04-05,8130.37,Delivered,UPI
3987,576,2025-01-12,2190.22,Delivered,Debit Card
3988,607,2025-04-18,4222.1,Delivered,Credit Card
3989,607,2023-06-28,15192.09,Delivered,Wallet
3990,607,2023-10-26,958.81,Delivered,UPI
3991,607,2025-11-04,6047.73,Delivered,Credit Card
3992,435,2025-05-23,4691.33,Delivered,Wallet
3993,607,2024-05-31,1433.29,Delivered,UPI
3994,607,2025-05-11,7538.0,Delivered,COD
3995,420,2024-06-06,1818.36,Delivered,Debit Card
3996,608,2025-04-06,4195.9,Delivered,Debit Card
3997,516,2023-07-01,3198.83,Delivered,UPI
3998,607,2023-08-06,8098.04,Returned,UPI
3999,610,2023-01-09,2026.52,Delivered,COD
4000,607,2024-04-30,2306.58,Delivered,UPI
4001,310,2023-09-21,6172.36,Delivered,Credit Card
4002,454,2025-03-17,962.64,Delivered,Wallet
4003,607,2025-01-16,1450.94,Delivered,Debit Card
4004,789,2025-12-02,11756.51,Delivered,Credit Card
4005,435,2024-02-21,1941.28,Delivered,COD
4006,133,2024-12-21,10030.11,Delivered,UPI
4007,104,2025-02-22,1725.67,Delivered,COD
4008,559,2025-03-23,2906.56,Delivered,COD
4009,487,2023-05-30,11982.54,Delivered,UPI
4010,789,2025-09-19,21135.43,Delivered,COD
4011,387,2024-05-14,616.49,Delivered,UPI
4012,607,2024-11-02,3655.66,Delivered,COD
4013,530,2023-03-23,1271.67,Delivered,UPI
4014,607,2024-06-20,5773.06,Delivered,UPI
4015,378,2023-05-12,402.38,Delivered,Credit Card
4016,727,2023-08-04,3080.43,Delivered,COD
4017,607,2024-02-01,4724.32,Returned,UPI
4018,789,2023-01-14,3659.52,Delivered,UPI
4019,607,2023-06-23,5975.85,Delivered,Debit Card
4020,559,2023-04-22,354.04,Delivered,UPI
4021,159,2025-06-23,2787.17,Delivered,Credit Card
4022,449,2023-07-01,3747.75,Delivered,Credit Card
4023,457,2025-04-30,1552.16,Delivered,UPI
4024,444,2023-05-10,6771.57,Delivered,COD
4025,380,2024-11-09,959.72,Delivered,UPI
4026,449,2023-07-13,1362.07,Delivered,UPI
4027,272,2023-09-05,2723.19,Delivered,COD
4028,457,2025-05-04,13134.95,Delivered,Debit Card
4029,174,2024-07-07,22844.99,Returned,COD
4030,607,2025-03-09,2754.47,Delivered,UPI
4031,607,2023-05-15,6575.95,Delivered,UPI
4032,574,2025-12-02,6389.9,Delivered,UPI
4033,607,2025-12-05,1294.7,Delivered,UPI
4034,607,2023-11-23,12772.7,Delivered,Credit Card
4035,509,2025-08-02,2323.39,Delivered,Debit Card
4036,789,2023-04-17,8306.35,Delivered,Debit Card
4037,607,2025-01-14,2217.24,Delivered,Debit Card
4038,607,2023-01-23,11256.46,Delivered,UPI
4039,577,2025-06-20,2663.87,Delivered,COD
4040,444,2025-07-06,11404.13,Delivered,UPI
4041,607,2023-04-17,3686.5,Delivered,UPI
4042,568,2025-11-11,4651.41,Delivered,UPI
4043,607,2025-05-21,2826.43,Delivered,Debit Card
4044,789,2023-02-25,3232.61,Delivered,Credit Card
4045,5,2023-01-17,12373.82,Delivered,COD
4046,457,2023-08-15,6558.34,Delivered,Credit Card
4047,451,2023-09-28,8560.0,Delivered,Wallet
4048,68,2025-11-25,4253.3,Delivered,Credit Card
4049,607,2025-05-18,524.76,Delivered,COD
4050,607,2023-08-05,5446.84,Delivered,UPI
4051,607,2023-07-17,4530.22,Delivered,UPI
4052,25,2023-01-20,4253.4,Delivered,Credit Card
4053,608,2025-07-13,5501.23,Delivered,UPI
4054,435,2023-06-03,5642.44,Delivered,UPI
4055,607,2023-04-08,979.74,Returned,UPI
4056,712,2023-06-22,3238.64,Delivered,COD
4057,607,2024-08-11,3938.53,Delivered,COD
4058,108,2025-06-10,2434.38,Delivered,Credit Card
4059,435,2023-07-09,2762.35,Delivered,Credit Card
4060,789,2023-03-24,4615.62,Delivered,COD
4061,457,2023-08-25,2460.23,Delivered,UPI
4062,505,2025-08-28,1030.58,Delivered,Debit Card
4063,712,2025-12-20,4382.19,Delivered,UPI
4064,435,2023-01-09,8879.53,Cancelled,COD
4065,189,2025-03-22,2709.9,Delivered,UPI
4066,598,2023-02-11,441.45,Returned,Debit Card
4067,598,2023-02-20,2348.81,Delivered,UPI
4068,789,2023-06-05,8244.68,Delivered,COD
4069,380,2023-09-11,4237.37,Delivered,Debit Card
4070,523,2025-09-23,8343.99,Delivered,Credit Card
4071,607,2024-05-21,1043.88,Delivered,Debit Card
4072,703,2024-12-25,4751.82,Delivered,Credit Card
4073,58,2023-10-19,3037.32,Delivered,UPI
4074,267,2024-06-20,2174.03,Delivered,Debit Card
4075,462,2024-09-18,4052.2,Delivered,UPI
4076,794,2024-03-24,2373.67,Delivered,Credit Card
4077,451,2024-05-31,10577.75,Delivered,UPI
4078,789,2025-01-31,5391.41,Delivered,UPI
4079,99,2023-10-12,64160.86,Delivered,UPI
4080,435,2025-09-11,14668.54,Delivered,UPI
4081,509,2024-03-01,268.08,Delivered,Credit Card
4082,150,2025-03-06,2758.04,Delivered,Debit Card
4083,326,2024-02-17,4379.78,Delivered,UPI
4084,159,2024-05-31,1167.86,Returned,Wallet
4085,435,2024-02-12,1815.28,Delivered,UPI
4086,61,2024-07-01,2053.11,Delivered,Debit Card
4087,509,2023-01-17,1889.99,Delivered,UPI
4088,789,2023-02-12,7414.69,Delivered,Debit Card
4089,261,2023-11-13,12171.97,Delivered,Debit Card
4090,430,2024-07-24,593.65,Delivered,UPI
4091,13,2025-02-13,533.88,Delivered,COD
4092,509,2024-06-15,10043.67,Delivered,Credit Card
4093,658,2025-04-30,28608.76,Delivered,UPI
4094,595,2024-10-09,917.7,Delivered,Credit Card
4095,502,2023-07-28,979.03,Delivered,UPI
4096,607,2024-11-20,963.29,Delivered,Credit Card
4097,607,2023-10-17,2046.99,Delivered,UPI
4098,678,2024-05-02,3334.85,Delivered,UPI
4099,451,2023-11-04,10794.79,Delivered,COD
4100,658,2025-02-13,2565.11,Delivered,Credit Card
4101,703,2024-07-22,1377.45,Delivered,Wallet
4102,333,2023-12-17,756.74,Delivered,UPI
4103,607,2025-12-05,1988.36,Delivered,UPI
4104,444,2024-10-03,8692.55,Returned,UPI
4105,318,2023-04-10,15139.23,Delivered,Wallet
4106,607,2023-05-08,6150.66,Delivered,COD
4107,607,2023-04-21,5186.57,Delivered,Credit Card
4108,568,2025-09-15,4323.29,Delivered,UPI
4109,607,2025-03-27,3038.76,Delivered,UPI
4110,607,2025-03-15,320.5,Delivered,UPI
4111,261,2023-03-30,7969.14,Delivered,UPI
4112,226,2023-03-31,1927.76,Delivered,UPI
4113,68,2024-06-18,12350.94,Delivered,Debit Card
4114,457,2024-05-17,755.01,Delivered,Wallet
4115,451,2024-06-30,5689.67,Delivered,COD
4116,607,2025-01-10,5339.32,Delivered,Credit Card
4117,607,2023-10-13,4379.05,Delivered,UPI
4118,607,2025-03-14,4590.42,Cancelled,COD
4119,703,2024-09-27,2528.61,Delivered,Credit Card
4120,607,2023-08-12,644.5,Delivered,COD
4121,259,2025-05-14,1679.48,Delivered,Wallet
4122,159,2023-10-02,2425.11,Returned,Wallet
4123,435,2025-03-11,11224.24,Delivered,Debit Card
4124,789,2024-12-02,3844.16,Delivered,UPI
4125,720,2025-11-10,271.23,Delivered,Wallet
4126,607,2024-09-26,2921.82,Delivered,UPI
4127,294,2024-03-04,4404.55,Delivered,Credit Card
4128,435,2024-01-01,4475.47,Delivered,Credit Card
4129,789,2024-07-10,1727.33,Delivered,UPI
4130,786,2025-08-07,5196.42,Delivered,COD
4131,424,2023-02-17,1167.35,Delivered,UPI
4132,607,2024-06-14,973.44,Delivered,COD
4133,259,2023-12-19,1796.89,Delivered,Debit Card
4134,222,2025-08-16,1417.65,Delivered,Credit Card
4135,598,2025-08-31,2771.32,Delivered,UPI
4136,680,2024-10-04,8319.61,Delivered,UPI
4137,288,2024-03-24,1515.48,Delivered,UPI
4138,304,2025-06-04,9130.86,Delivered,UPI
4139,391,2023-04-27,8599.17,Delivered,COD
4140,607,2025-05-04,2976.81,Delivered,Credit Card
4141,740,2023-01-26,267.82,Delivered,Wallet
4142,435,2024-09-12,6756.4,Delivered,Credit Card
4143,451,2024-12-17,14030.42,Delivered,UPI
4144,608,2023-12-13,848.83,Delivered,COD
4145,607,2023-04-08,9270.86,Delivered,UPI
4146,367,2023-07-19,1853.8,Delivered,Credit Card
4147,304,2025-07-13,1320.93,Delivered,UPI
4148,229,2024-03-03,7536.3,Delivered,COD
4149,237,2025-10-20,6380.55,Delivered,Wallet
4150,559,2024-08-18,791.94,Delivered,UPI
4151,607,2025-10-21,2687.88,Delivered,UPI
4152,607,2023-07-29,4757.1,Delivered,COD
4153,435,2024-01-19,4536.95,Delivered,UPI
4154,607,2023-06-12,4521.91,Delivered,COD
4155,607,2023-05-18,4276.88,Delivered,Credit Card
4156,607,2023-08-16,905.36,Delivered,Wallet
4157,514,2023-11-11,3399.35,Delivered,Credit Card
4158,607,2023-08-20,1994.4,Returned,UPI
4159,607,2025-10-25,4198.92,Delivered,Credit Card
4160,664,2024-06-28,237.43,Delivered,UPI
4161,514,2023-05-16,6662.16,Delivered,Debit Card
4162,607,2023-11-28,1937.22,Delivered,Credit Card
4163,98,2025-04-11,2989.76,Delivered,UPI
4164,607,2023-02-17,9644.51,Delivered,Credit Card
4165,320,2025-05-28,31336.38,Delivered,Debit Card
4166,607,2024-01-09,3352.56,Delivered,UPI
4167,415,2023-10-23,1140.3,Returned,UPI
4168,435,2024-09-17,3052.05,Delivered,UPI
4169,58,2025-01-27,4432.9,Delivered,Wallet
4170,607,2025-03-18,5443.21,Delivered,UPI
4171,354,2024-11-08,499.26,Delivered,COD
4172,607,2025-08-07,15082.13,Delivered,COD
4173,444,2025-02-21,9482.01,Delivered,UPI
4174,601,2023-05-26,650.55,Delivered,Credit Card
4175,607,2025-12-02,4787.37,Delivered,Debit Card
4176,698,2023-05-11,22968.26,Delivered,UPI
4177,634,2023-01-08,1526.19,Delivered,Debit Card
4178,435,2023-07-04,1603.89,Delivered,COD
4179,435,2025-08-24,3101.15,Delivered,Credit Card
4180,435,2023-08-12,3026.2,Delivered,Wallet
4181,559,2023-09-19,1952.36,Delivered,UPI
4182,68,2025-07-04,1036.4,Delivered,UPI
4183,299,2023-06-30,686.56,Delivered,Debit Card
4184,607,2025-06-07,3103.44,Delivered,UPI
4185,607,2023-10-31,1442.94,Delivered,UPI
4186,324,2023-05-09,15815.95,Delivered,Debit Card
4187,14,2025-04-11,348.12,Returned,COD
4188,457,2024-07-19,3559.71,Returned,Credit Card
4189,208,2023-05-16,1371.8,Delivered,UPI
4190,340,2024-12-20,1282.1,Delivered,UPI
4191,607,2023-06-07,1073.8,Delivered,Debit Card
4192,435,2024-07-29,1312.8,Delivered,UPI
4193,607,2025-02-08,10168.44,Delivered,Wallet
4194,294,2024-04-10,981.27,Delivered,COD
4195,607,2023-12-28,1167.36,Delivered,Credit Card
4196,735,2023-05-29,1797.99,Returned,UPI
4197,159,2024-08-18,1357.74,Delivered,Wallet
4198,294,2025-10-11,1110.01,Delivered,UPI
4199,34,2023-01-20,6954.09,Delivered,Debit Card
4200,435,2023-06-11,1969.6,Delivered,UPI
4201,607,2025-01-27,1014.89,Delivered,Credit Card
4202,451,2025-09-24,5752.63,Delivered,Credit Card
4203,607,2025-08-20,7660.07,Delivered,UPI
4204,607,2023-09-18,1477.24,Delivered,UPI
4205,444,2024-03-30,2651.22,Delivered,Credit Card
4206,435,2023-05-10,3367.77,Delivered,Credit Card
4207,607,2024-12-28,1964.72,Delivered,UPI
4208,643,2024-12-16,2838.0,Delivered,COD
4209,607,2023-08-03,7959.4,Returned,COD
4210,764,2025-07-22,1852.77,Delivered,UPI
4211,495,2023-10-17,1214.45,Delivered,Debit Card
4212,559,2025-09-08,10612.02,Delivered,UPI
4213,618,2024-11-08,679.1,Delivered,Credit Card
4214,22,2024-05-08,737.36,Delivered,Wallet
4215,607,2024-09-07,3207.01,Delivered,Credit Card
4216,789,2025-09-03,2012.56,Delivered,UPI
4217,28,2023-10-01,1077.67,Delivered,UPI
4218,607,2025-11-14,1445.51,Delivered,UPI
4219,607,2024-07-13,1861.31,Delivered,UPI
4220,740,2025-06-24,1260.71,Returned,Credit Card
4221,231,2024-11-20,903.67,Delivered,Credit Card
4222,226,2025-08-28,3993.97,Delivered,COD
4223,75,2023-09-23,5355.57,Returned,COD
4224,451,2025-08-12,50365.31,Delivered,Wallet
4225,789,2025-04-07,1211.15,Delivered,UPI
4226,559,2023-08-22,5722.45,Delivered,Wallet
4227,607,2024-12-08,237.66,Delivered,UPI
4228,435,2025-07-03,3285.14,Delivered,UPI
4229,577,2024-10-17,2512.98,Delivered,Wallet
4230,607,2025-05-02,1419.25,Delivered,COD
4231,451,2023-05-01,14385.97,Delivered,Debit Card
4232,210,2024-02-07,4697.55,Delivered,Debit Card
4233,607,2023-09-09,441.34,Delivered,COD
4234,607,2024-01-14,7829.15,Delivered,Debit Card
4235,607,2023-01-31,528.65,Delivered,COD
4236,608,2025-11-16,226.35,Delivered,Debit Card
4237,104,2025-09-04,831.0,Delivered,Debit Card
4238,12,2025-06-03,2235.48,Delivered,UPI
4239,487,2025-02-11,5223.71,Delivered,Debit Card
4240,585,2025-01-05,19225.79,Delivered,UPI
4241,607,2024-09-02,3708.71,Delivered,Wallet
4242,150,2023-01-03,827.17,Returned,COD
4243,607,2023-05-21,1089.7,Delivered,UPI
4244,435,2025-08-19,1933.06,Delivered,Credit Card
4245,607,2024-09-14,3014.35,Delivered,Credit Card
4246,559,2025-12-04,3543.34,Delivered,Credit Card
4247,268,2025-05-11,8317.26,Delivered,UPI
4248,98,2023-05-24,1501.69,Delivered,Credit Card
4249,571,2025-03-27,4092.43,Delivered,COD
4250,502,2023-02-11,4774.78,Cancelled,COD
4251,607,2024-11-06,15757.05,Delivered,Debit Card
4252,114,2023-11-17,1157.72,Delivered,UPI
4253,607,2023-03-07,2522.97,Delivered,UPI
4254,451,2023-08-09,10311.66,Delivered,UPI
4255,54,2025-07-17,2172.99,Delivered,UPI
4256,435,2023-01-16,1782.95,Delivered,UPI
4257,607,2024-02-22,1361.75,Delivered,Credit Card
4258,208,2024-05-20,2323.27,Delivered,Debit Card
4259,574,2024-05-12,28589.31,Delivered,Credit Card
4260,451,2025-08-08,11146.14,Delivered,COD
4261,607,2024-05-15,3933.72,Delivered,Wallet
4262,68,2025-12-23,1452.5,Delivered,Debit Card
4263,607,2024-09-08,624.27,Delivered,UPI
4264,789,2023-04-02,3541.13,Delivered,Wallet
4265,607,2024-05-05,6769.52,Delivered,Credit Card
4266,422,2024-11-10,10210.37,Delivered,Credit Card
4267,451,2025-12-01,3507.26,Delivered,UPI
4268,122,2025-06-06,1807.82,Delivered,COD
4269,753,2023-07-01,5742.86,Delivered,Wallet
4270,435,2024-12-16,1624.8,Delivered,UPI
4271,435,2024-03-10,645.34,Delivered,UPI
4272,98,2023-02-24,2038.66,Delivered,COD
4273,607,2023-09-27,2983.61,Delivered,UPI
4274,587,2023-11-27,326.07,Delivered,Debit Card
4275,658,2024-01-24,3975.31,Delivered,UPI
4276,457,2024-02-14,7350.09,Delivered,COD
4277,568,2023-06-22,14264.96,Delivered,UPI
4278,607,2023-11-17,3379.37,Delivered,UPI
4279,559,2024-11-19,3258.81,Delivered,UPI
4280,719,2024-03-25,358.05,Delivered,UPI
4281,607,2025-08-20,1204.53,Delivered,COD
4282,607,2024-05-31,2481.36,Delivered,Credit Card
4283,478,2023-06-05,9116.71,Returned,Wallet
4284,435,2023-02-12,11882.3,Delivered,Wallet
4285,166,2024-02-08,162.46,Delivered,COD
4286,343,2023-09-29,467.59,Delivered,Debit Card
4287,492,2024-09-16,472.16,Delivered,UPI
4288,123,2025-09-22,355.62,Delivered,Credit Card
4289,607,2024-03-05,4946.55,Delivered,Debit Card
4290,607,2025-08-23,7138.59,Delivered,Debit Card
4291,114,2023-10-10,2454.03,Delivered,Credit Card
4292,435,2024-08-11,7660.16,Delivered,UPI
4293,607,2024-11-16,6711.49,Delivered,Debit Card
4294,435,2024-01-19,4030.66,Delivered,Debit Card
4295,233,2023-08-16,1281.15,Delivered,COD
4296,334,2024-04-03,5923.61,Delivered,Wallet
4297,607,2023-06-20,2442.54,Delivered,Credit Card
4298,607,2023-07-19,1276.57,Delivered,Credit Card
4299,607,2023-10-27,4028.44,Delivered,UPI
4300,208,2025-12-27,1491.29,Delivered,Debit Card
4301,792,2025-10-04,1492.45,Delivered,UPI
4302,435,2024-06-05,327.46,Delivered,UPI
4303,568,2025-12-21,3263.76,Delivered,Debit Card
4304,658,2023-02-18,2293.66,Delivered,COD
