delivery_id,order_id,delivery_time,delivery_status
3388,3388,3,Delivered
3389,3389,8,Returned
3390,3390,2,Delivered
3391,3391,2,Delivered
3392,3392,4,Delivered
3393,3393,4,Delivered
3394,3394,4,Delivered
3395,3395,4,Delivered
3396,3396,2,Delivered
3397,3397,3,Delivered
3398,3398,7,Delivered
3399,3399,5,Delivered
3400,3400,5,Delivered
3401,3401,6,Returned
3402,3402,4,Delivered
3403,3403,7,Delivered
3404,3404,3,Delivered
3405,3405,3,Delivered
3406,3406,3,Delivered
3407,3407,5,Returned
3408,3408,4,Delivered
3409,3409,4,Delivered
3410,3410,4,Delivered
3411,3411,4,Delivered
3412,3412,4,Delivered
3413,3413,3,Delivered
3414,3414,2,Delivered
3415,3415,8,Delivered
3416,3416,5,Delivered
3417,3417,3,Delivered
3418,3418,3,Delivered
3419,3419,8,Delivered
3420,3420,3,Delivered
3421,3421,5,Delivered
3422,3422,3,Delivered
3423,3423,5,Delivered
3424,3424,3,Delivered
3425,3425,6,Returned
3426,3426,3,Delivered
3427,3427,4,Delivered
3428,3428,5,Delivered
3429,3429,3,Delivered
3430,3430,4,Delivered
3431,3431,5,Delivered
3432,3432,3,Delivered
3433,3433,4,Delivered
3434,3434,3,Delivered
3435,3435,4,Delivered
3436,3436,4,Delivered
3437,3437,6,Delivered
3438,3438,5,Delivered
3439,3439,4,Delivered
3440,3440,3,Delivered
3441,3441,5,Delivered
3442,3442,4,Delivered
3443,3443,3,Delivered
3444,3444,8,Delivered
3445,3445,5,Delivered
3446,3446,4,Delivered
3447,3447,6,Delivered
3448,3448,7,Delivered
3449,3449,5,Delivered
3450,3450,7,Returned
3451,3451,4,Delivered
3452,3452,3,Delivered
3453,3453,4,Delivered
3454,3454,6,Delivered
3455,3455,3,Delivered
3456,3456,4,Delivered
3457,3457,6,Delivered
3458,3458,4,Delivered
3459,3459,2,Delivered
3460,3460,3,Delivered
3461,3461,5,Delivered
3462,3462,2,Delivered
3463,3463,3,Delivered
3464,3464,4,Delivered
3465,3465,2,Delivered
3466,3466,5,Delivered
3467,3467,3,Delivered
3468,3468,2,Delivered
3469,3469,6,Delivered
3470,3470,3,Delivered
3471,3471,5,Delivered
3472,3472,3,Delivered
3473,3473,10,Returned
3474,3474,5,Delivered
3475,3475,8,Delivered
3476,3476,4,Delivered
3477,3477,3,Delivered
3478,3478,4,Delivered
3479,3479,5,Delivered
3480,3480,5,Delivered
3481,3481,3,Delivered
3482,3482,3,Delivered
3483,3483,2,Delivered
3484,3484,3,Delivered
3485,3485,6,Delivered
3486,3486,7,Delivered
3487,3487,3,Delivered
3488,3488,2,Delivered
3489,3489,2,Delivered
3490,3490,3,Delivered
3491,3491,4,Delivered
3492,3492,2,Delivered
3493,3493,4,Delivered
3494,3494,2,Delivered
3495,3495,6,Returned
3496,3496,4,Delivered
3497,3497,2,Delivered
3498,3498,4,Delivered
3499,3499,2,Delivered
3500,3500,3,Delivered
3501,3501,4,Delivered
3502,3502,3,Delivered
3503,3503,3,Delivered
3504,3504,5,Delivered
3505,3505,5,Delivered
3506,3506,3,Delivered
3507,3507,4,Delivered
3508,3508,3,Delivered
3509,3509,0,Cancelled
3510,3510,8,Returned
3511,3511,4,Delivered
3512,3512,3,Delivered
3513,3513,3,Delivered
3514,3514,7,Delivered
3515,3515,3,Delivered
3516,3516,2,Delivered
3517,3517,4,Delivered
3518,3518,0,Cancelled
3519,3519,8,Delivered
3520,3520,4,Delivered
3521,3521,3,Delivered
3522,3522,4,Delivered
3523,3523,5,Delivered
3524,3524,3,Delivered
3525,3525,3,Delivered
3526,3526,3,Delivered
3527,3527,5,Delivered
3528,3528,6,Delivered
3529,3529,5,Delivered
3530,3530,3,Delivered
3531,3531,8,Delivered
3532,3532,3,Delivered
3533,3533,2,Delivered
3534,3534,4,Delivered
3535,3535,4,Delivered
3536,3536,4,Delivered
3537,3537,4,Delivered
3538,3538,4,Delivered
3539,3539,5,Delivered
3540,3540,3,Delivered
3541,3541,3,Delivered
3542,3542,4,Delivered
3543,3543,5,Delivered
3544,3544,7,Delivered
3545,3545,3,Delivered
3546,3546,6,Delivered
3547,3547,4,Delivered
3548,3548,0,Cancelled
3549,3549,4,Delivered
3550,3550,2,Delivered
3551,3551,4,Delivered
3552,3552,5,Delivered
3553,3553,4,Delivered
3554,3554,7,Delivered
3555,3555,6,Delivered
3556,3556,4,Delivered
3557,3557,3,Delivered
3558,3558,3,Delivered
3559,3559,4,Delivered
3560,3560,3,Delivered
3561,3561,4,Delivered
3562,3562,6,Delivered
3563,3563,2,Delivered
3564,3564,5,Delivered
3565,3565,6,Returned
3566,3566,3,Delivered
3567,3567,4,Delivered
3568,3568,6,Returned
3569,3569,4,Delivered
3570,3570,7,Delivered
3571,3571,7,Delivered
3572,3572,2,Delivered
3573,3573,3,Delivered
3574,3574,4,Delivered
3575,3575,5,Delivered
3576,3576,2,Delivered
3577,3577,6,Delivered
3578,3578,5,Delivered
3579,3579,8,Delivered
3580,3580,4,Delivered
3581,3581,4,Delivered
3582,3582,7,Delivered
3583,3583,6,Delivered
3584,3584,2,Delivered
3585,3585,4,Delivered
3586,3586,8,Delivered
3587,3587,2,Delivered
3588,3588,3,Delivered
3589,3589,4,Delivered
3590,3590,7,Delivered
3591,3591,6,Returned
3592,3592,4,Delivered
3593,3593,2,Delivered
3594,3594,7,Delivered
3595,3595,6,Delivered
3596,3596,3,Delivered
3597,3597,3,Delivered
3598,3598,5,Delivered
3599,3599,4,Delivered
3600,3600,3,Delivered
3601,3601,2,Delivered
3602,3602,4,Delivered
3603,3603,4,Delivered
3604,3604,2,Delivered
3605,3605,3,Delivered
3606,3606,4,Delivered
3607,3607,5,Delivered
3608,3608,5,Delivered
3609,3609,4,Delivered
3610,3610,4,Delivered
3611,3611,3,Delivered
3612,3612,2,Delivered
3613,3613,3,Delivered
3614,3614,5,Delivered
3615,3615,7,Returned
3616,3616,3,Delivered
3617,3617,4,Delivered
3618,3618,9,Returned
3619,3619,5,Delivered
3620,3620,4,Delivered
3621,3621,7,Delivered
3622,3622,7,Delivered
3623,3623,2,Delivered
3624,3624,2,Delivered
3625,3625,3,Delivered
3626,3626,4,Delivered
3627,3627,4,Delivered
3628,3628,3,Delivered
3629,3629,2,Delivered
3630,3630,4,Delivered
3631,3631,5,Delivered
3632,3632,6,Delivered
3633,3633,3,Delivered
3634,3634,2,Delivered
3635,3635,5,Delivered
3636,3636,6,Delivered
3637,3637,3,Delivered
3638,3638,4,Delivered
3639,3639,3,Delivered
3640,3640,4,Delivered
3641,3641,0,Cancelled
3642,3642,2,Delivered
3643,3643,5,Delivered
3644,3644,2,Delivered
3645,3645,4,Delivered
3646,3646,2,Delivered
3647,3647,4,Delivered
3648,3648,0,Cancelled
3649,3649,3,Delivered
3650,3650,6,Delivered
3651,3651,3,Delivered
3652,3652,3,Delivered
3653,3653,4,Delivered
3654,3654,5,Delivered
3655,3655,7,Delivered
3656,3656,5,Delivered
3657,3657,3,Delivered
3658,3658,7,Delivered
3659,3659,4,Delivered
3660,3660,6,Delivered
3661,3661,4,Delivered
3662,3662,3,Delivered
3663,3663,4,Delivered
3664,3664,4,Delivered
3665,3665,5,Delivered
3666,3666,4,Delivered
3667,3667,4,Delivered
3668,3668,3,Delivered
3669,3669,3,Delivered
3670,3670,4,Delivered
3671,3671,3,Delivered
3672,3672,9,Returned
3673,3673,3,Delivered
3674,3674,8,Delivered
3675,3675,2,Delivered
3676,3676,5,Delivered
3677,3677,5,Delivered
3678,3678,4,Delivered
3679,3679,3,Delivered
3680,3680,5,Delivered
3681,3681,4,Delivered
3682,3682,7,Delivered
3683,3683,2,Delivered
3684,3684,6,Delivered
3685,3685,2,Delivered
3686,3686,3,Delivered
3687,3687,4,Delivered
3688,3688,4,Delivered
3689,3689,2,Delivered
3690,3690,4,Delivered
3691,3691,4,Delivered
3692,3692,5,Delivered
3693,3693,5,Delivered
3694,3694,0,Cancelled
3695,3695,4,Delivered
3696,3696,7,Returned
3697,3697,3,Delivered
3698,3698,2,Delivered
3699,3699,2,Delivered
3700,3700,2,Delivered
3701,3701,4,Delivered
3702,3702,5,Delivered
3703,3703,2,Delivered
3704,3704,3,Delivered
3705,3705,4,Delivered
3706,3706,6,Returned
3707,3707,4,Delivered
3708,3708,4,Delivered
3709,3709,8,Returned
3710,3710,2,Delivered
3711,3711,6,Delivered
3712,3712,4,Delivered
3713,3713,4,Delivered
3714,3714,7,Delivered
3715,3715,3,Delivered
3716,3716,8,Delivered
3717,3717,2,Delivered
3718,3718,3,Delivered
3719,3719,5,Delivered
3720,3720,2,Delivered
3721,3721,3,Delivered
3722,3722,4,Delivered
3723,3723,8,Delivered
3724,3724,4,Delivered
3725,3725,4,Delivered
3726,3726,5,Delivered
3727,3727,4,Delivered
3728,3728,5,Delivered
3729,3729,2,Delivered
3730,3730,3,Delivered
3731,3731,6,Delivered
3732,3732,6,Delivered
3733,3733,9,Returned
3734,3734,3,Delivered
3735,3735,0,Cancelled
3736,3736,2,Delivered
3737,3737,0,Cancelled
3738,3738,4,Delivered
3739,3739,4,Delivered
3740,3740,10,Returned
3741,3741,4,Delivered
3742,3742,4,Delivered
3743,3743,3,Delivered
3744,3744,3,Delivered
3745,3745,6,Delivered
3746,3746,2,Delivered
3747,3747,3,Delivered
3748,3748,4,Delivered
3749,3749,4,Delivered
3750,3750,4,Delivered
3751,3751,0,Cancelled
3752,3752,3,Delivered
3753,3753,3,Delivered
3754,3754,3,Delivered
3755,3755,7,Delivered
3756,3756,3,Delivered
3757,3757,3,Delivered
3758,3758,3,Delivered
3759,3759,4,Delivered
3760,3760,6,Delivered
3761,3761,6,Returned
3762,3762,2,Delivered
3763,3763,4,Delivered
3764,3764,4,Delivered
3765,3765,6,Delivered
3766,3766,3,Delivered
3767,3767,5,Delivered
3768,3768,4,Delivered
3769,3769,5,Delivered
3770,3770,2,Delivered
3771,3771,6,Delivered
3772,3772,3,Delivered
3773,3773,5,Delivered
3774,3774,5,Delivered
3775,3775,3,Delivered
3776,3776,2,Delivered
3777,3777,3,Delivered
3778,3778,5,Delivered
3779,3779,5,Delivered
3780,3780,4,Delivered
3781,3781,5,Delivered
3782,3782,4,Delivered
3783,3783,2,Delivered
3784,3784,4,Delivered
3785,3785,4,Delivered
3786,3786,4,Delivered
3787,3787,4,Delivered
3788,3788,3,Delivered
3789,3789,5,Delivered
3790,3790,5,Delivered
3791,3791,5,Delivered
3792,3792,4,Delivered
3793,3793,5,Delivered
3794,3794,3,Delivered
3795,3795,7,Returned
3796,3796,3,Delivered
3797,3797,4,Delivered
3798,3798,7,Returned
3799,3799,2,Delivered
3800,3800,5,Delivered
3801,3801,3,Delivered
3802,3802,4,Delivered
3803,3803,4,Delivered
3804,3804,4,Delivered
3805,3805,4,Delivered
3806,3806,4,Delivered
3807,3807,5,Delivered
3808,3808,3,Delivered
3809,3809,3,Delivered
3810,3810,3,Delivered
3811,3811,3,Delivered
3812,3812,6,Returned
3813,3813,7,Delivered
3814,3814,3,Delivered
3815,3815,4,Delivered
3816,3816,4,Delivered
3817,3817,2,Delivered
3818,3818,3,Delivered
3819,3819,5,Delivered
3820,3820,2,Delivered
3821,3821,3,Delivered
3822,3822,3,Delivered
3823,3823,7,Delivered
3824,3824,6,Returned
3825,3825,4,Delivered
3826,3826,3,Delivered
3827,3827,6,Delivered
3828,3828,4,Delivered
3829,3829,2,Delivered
3830,3830,3,Delivered
3831,3831,5,Delivered
3832,3832,3,Delivered
3833,3833,3,Delivered
3834,3834,5,Delivered
3835,3835,3,Delivered
3836,3836,5,Delivered
3837,3837,8,Returned
3838,3838,7,Delivered
3839,3839,7,Delivered
3840,3840,2,Delivered
3841,3841,5,Delivered
3842,3842,3,Delivered
3843,3843,3,Delivered
3844,3844,6,Returned
3845,3845,2,Delivered
3846,3846,7,Delivered
3847,3847,2,Delivered
3848,3848,7,Delivered
3849,3849,6,Returned
3850,3850,8,Returned
3851,3851,2,Delivered
3852,3852,7,Delivered
3853,3853,3,Delivered
3854,3854,4,Delivered
3855,3855,6,Delivered
3856,3856,3,Delivered
3857,3857,5,Delivered
3858,3858,5,Delivered
3859,3859,2,Delivered
3860,3860,3,Delivered
3861,3861,4,Delivered
3862,3862,5,Delivered
3863,3863,6,Delivered
3864,3864,5,Delivered
3865,3865,4,Delivered
3866,3866,6,Delivered
3867,3867,4,Delivered
3868,3868,3,Delivered
3869,3869,5,Delivered
3870,3870,6,Delivered
3871,3871,2,Delivered
3872,3872,4,Delivered
3873,3873,3,Delivered
3874,3874,4,Delivered
3875,3875,5,Delivered
3876,3876,3,Delivered
3877,3877,6,Delivered
3878,3878,5,Delivered
3879,3879,0,Cancelled
3880,3880,5,Delivered
3881,3881,4,Delivered
3882,3882,0,Cancelled
3883,3883,5,Delivered
3884,3884,3,Delivered
3885,3885,3,Delivered
3886,3886,3,Delivered
3887,3887,3,Delivered
3888,3888,4,Delivered
3889,3889,3,Delivered
3890,3890,4,Delivered
3891,3891,8,Delivered
3892,3892,4,Delivered
3893,3893,3,Delivered
3894,3894,4,Delivered
3895,3895,5,Delivered
3896,3896,3,Delivered
3897,3897,5,Delivered
3898,3898,4,Delivered
3899,3899,5,Returned
3900,3900,2,Delivered
3901,3901,3,Delivered
3902,3902,6,Delivered
3903,3903,4,Delivered
3904,3904,3,Delivered
3905,3905,5,Delivered
3906,3906,5,Delivered
3907,3907,5,Delivered
3908,3908,2,Delivered
3909,3909,4,Delivered
3910,3910,4,Delivered
3911,3911,4,Delivered
3912,3912,2,Delivered
3913,3913,5,Delivered
3914,3914,3,Delivered
3915,3915,4,Delivered
3916,3916,5,Delivered
3917,3917,3,Delivered
3918,3918,3,Delivered
3919,3919,3,Delivered
3920,3920,6,Delivered
3921,3921,3,Delivered
3922,3922,3,Delivered
3923,3923,5,Delivered
3924,3924,4,Delivered
3925,3925,5,Delivered
3926,3926,6,Delivered
3927,3927,4,Delivered
3928,3928,4,Delivered
3929,3929,4,Delivered
3930,3930,5,Delivered
3931,3931,3,Delivered
3932,3932,2,Delivered
3933,3933,8,Delivered
3934,3934,2,Delivered
3935,3935,5,Delivered
3936,3936,2,Delivered
3937,3937,4,Delivered
3938,3938,5,Delivered
3939,3939,2,Delivered
3940,3940,4,Delivered
3941,3941,2,Delivered
3942,3942,5,Delivered
3943,3943,5,Delivered
3944,3944,6,Delivered
3945,3945,5,Delivered
3946,3946,2,Delivered
3947,3947,5,Delivered
3948,3948,4,Delivered
3949,3949,4,Delivered
3950,3950,4,Delivered
3951,3951,5,Delivered
3952,3952,5,Delivered
3953,3953,4,Delivered
3954,3954,2,Delivered
3955,3955,5,Delivered
3956,3956,7,Delivered
3957,3957,6,Delivered
3958,3958,3,Delivered
3959,3959,5,Delivered
3960,3960,6,Delivered
3961,3961,5,Delivered
3962,3962,3,Delivered
3963,3963,2,Delivered
3964,3964,3,Delivered
3965,3965,3,Delivered
3966,3966,8,Delivered
3967,3967,5,Delivered
3968,3968,4,Delivered
3969,3969,5,Delivered
3970,3970,7,Returned
3971,3971,4,Delivered
3972,3972,5,Delivered
3973,3973,4,Delivered
3974,3974,5,Delivered
3975,3975,5,Delivered
3976,3976,2,Delivered
3977,3977,4,Delivered
3978,3978,7,Delivered
3979,3979,4,Delivered
3980,3980,4,Delivered
3981,3981,2,Delivered
3982,3982,7,Returned
3983,3983,2,Delivered
3984,3984,5,Delivered
3985,3985,5,Delivered
3986,3986,2,Delivered
3987,3987,5,Delivered
3988,3988,3,Delivered
3989,3989,5,Delivered
3990,3990,4,Delivered
3991,3991,8,Delivered
3992,3992,4,Delivered
3993,3993,7,Delivered
3994,3994,4,Delivered
3995,3995,3,Delivered
3996,3996,5,Delivered
3997,3997,6,Delivered
3998,3998,9,Returned
3999,3999,4,Delivered
4000,4000,8,Delivered
4001,4001,4,Delivered
4002,4002,3,Delivered
4003,4003,3,Delivered
4004,4004,2,Delivered
4005,4005,4,Delivered
4006,4006,5,Delivered
4007,4007,3,Delivered
4008,4008,4,Delivered
4009,4009,3,Delivered
4010,4010,2,Delivered
4011,4011,5,Delivered
4012,4012,4,Delivered
4013,4013,4,Delivered
4014,4014,7,Delivered
4015,4015,3,Delivered
4016,4016,3,Delivered
4017,4017,8,Returned
4018,4018,3,Delivered
4019,4019,5,Delivered
4020,4020,2,Delivered
4021,4021,2,Delivered
4022,4022,5,Delivered
4023,4023,3,Delivered
4024,4024,5,Delivered
4025,4025,4,Delivered
4026,4026,5,Delivered
4027,4027,3,Delivered
4028,4028,7,Delivered
4029,4029,9,Returned
4030,4030,6,Delivered
4031,4031,2,Delivered
4032,4032,2,Delivered
4033,4033,6,Delivered
4034,4034,4,Delivered
4035,4035,2,Delivered
4036,4036,6,Delivered
4037,4037,4,Delivered
4038,4038,7,Delivered
4039,4039,4,Delivered
4040,4040,4,Delivered
4041,4041,4,Delivered
4042,4042,5,Delivered
4043,4043,4,Delivered
4044,4044,2,Delivered
4045,4045,4,Delivered
4046,4046,4,Delivered
4047,4047,2,Delivered
4048,4048,2,Delivered
4049,4049,4,Delivered
4050,4050,4,Delivered
4051,4051,4,Delivered
4052,4052,3,Delivered
4053,4053,6,Delivered
4054,4054,5,Delivered
4055,4055,8,Returned
4056,4056,5,Delivered
4057,4057,4,Delivered
4058,4058,6,Delivered
4059,4059,3,Delivered
4060,4060,8,Delivered
4061,4061,4,Delivered
4062,4062,4,Delivered
4063,4063,4,Delivered
4064,4064,0,Cancelled
4065,4065,8,Delivered
4066,4066,6,Returned
4067,4067,4,Delivered
4068,4068,4,Delivered
4069,4069,3,Delivered
4070,4070,3,Delivered
4071,4071,6,Delivered
4072,4072,6,Delivered
4073,4073,4,Delivered
4074,4074,3,Delivered
4075,4075,5,Delivered
4076,4076,6,Delivered
4077,4077,4,Delivered
4078,4078,3,Delivered
4079,4079,2,Delivered
4080,4080,4,Delivered
4081,4081,4,Delivered
4082,4082,5,Delivered
4083,4083,5,Delivered
4084,4084,7,Returned
4085,4085,2,Delivered
4086,4086,4,Delivered
4087,4087,5,Delivered
4088,4088,3,Delivered
4089,4089,5,Delivered
4090,4090,2,Delivered
4091,4091,3,Delivered
4092,4092,3,Delivered
4093,4093,6,Delivered
4094,4094,5,Delivered
4095,4095,3,Delivered
4096,4096,4,Delivered
4097,4097,4,Delivered
4098,4098,4,Delivered
4099,4099,4,Delivered
4100,4100,4,Delivered
4101,4101,4,Delivered
4102,4102,5,Delivered
4103,4103,7,Delivered
4104,4104,6,Returned
4105,4105,4,Delivered
4106,4106,5,Delivered
4107,4107,6,Delivered
4108,4108,4,Delivered
4109,4109,4,Delivered
4110,4110,5,Delivered
4111,4111,4,Delivered
4112,4112,5,Delivered
4113,4113,3,Delivered
4114,4114,3,Delivered
4115,4115,4,Delivered
4116,4116,8,Delivered
4117,4117,4,Delivered
4118,4118,0,Cancelled
4119,4119,3,Delivered
4120,4120,3,Delivered
4121,4121,5,Delivered
4122,4122,10,Returned
4123,4123,4,Delivered
4124,4124,5,Delivered
4125,4125,3,Delivered
4126,4126,4,Delivered
4127,4127,5,Delivered
4128,4128,3,Delivered
4129,4129,4,Delivered
4130,4130,6,Delivered
4131,4131,7,Delivered
4132,4132,6,Delivered
4133,4133,3,Delivered
4134,4134,2,Delivered
4135,4135,4,Delivered
4136,4136,4,Delivered
4137,4137,4,Delivered
4138,4138,5,Delivered
4139,4139,7,Delivered
4140,4140,3,Delivered
4141,4141,2,Delivered
4142,4142,8,Delivered
4143,4143,3,Delivered
4144,4144,2,Delivered
4145,4145,5,Delivered
4146,4146,4,Delivered
4147,4147,4,Delivered
4148,4148,3,Delivered
4149,4149,3,Delivered
4150,4150,3,Delivered
4151,4151,4,Delivered
4152,4152,5,Delivered
4153,4153,4,Delivered
4154,4154,4,Delivered
4155,4155,7,Delivered
4156,4156,6,Delivered
4157,4157,3,Delivered
4158,4158,6,Returned
4159,4159,4,Delivered
4160,4160,4,Delivered
4161,4161,5,Delivered
4162,4162,6,Delivered
4163,4163,3,Delivered
4164,4164,2,Delivered
4165,4165,4,Delivered
4166,4166,2,Delivered
4167,4167,7,Returned
4168,4168,4,Delivered
4169,4169,3,Delivered
4170,4170,3,Delivered
4171,4171,5,Delivered
4172,4172,4,Delivered
4173,4173,4,Delivered
4174,4174,4,Delivered
4175,4175,5,Delivered
4176,4176,6,Delivered
4177,4177,4,Delivered
4178,4178,6,Delivered
4179,4179,3,Delivered
4180,4180,2,Delivered
4181,4181,3,Delivered
4182,4182,5,Delivered
4183,4183,3,Delivered
4184,4184,4,Delivered
4185,4185,5,Delivered
4186,4186,4,Delivered
4187,4187,10,Returned
4188,4188,10,Returned
4189,4189,4,Delivered
4190,4190,4,Delivered
4191,4191,3,Delivered
4192,4192,5,Delivered
4193,4193,3,Delivered
4194,4194,6,Delivered
4195,4195,6,Delivered
4196,4196,7,Returned
4197,4197,4,Delivered
4198,4198,3,Delivered
4199,4199,5,Delivered
4200,4200,3,Delivered
4201,4201,3,Delivered
4202,4202,2,Delivered
4203,4203,5,Delivered
4204,4204,6,Delivered
4205,4205,5,Delivered
4206,4206,7,Delivered
4207,4207,4,Delivered
4208,4208,6,Delivered
4209,4209,8,Returned
4210,4210,7,Delivered
4211,4211,5,Delivered
4212,4212,4,Delivered
4213,4213,3,Delivered
4214,4214,2,Delivered
4215,4215,4,Delivered
4216,4216,3,Delivered
4217,4217,6,Delivered
4218,4218,4,Delivered
4219,4219,5,Delivered
4220,4220,6,Returned
4221,4221,2,Delivered
4222,4222,3,Delivered
4223,4223,7,Returned
4224,4224,3,Delivered
4225,4225,3,Delivered
4226,4226,5,Delivered
4227,4227,5,Delivered
4228,4228,3,Delivered
4229,4229,5,Delivered
4230,4230,4,Delivered
4231,4231,6,Delivered
4232,4232,4,Delivered
4233,4233,5,Delivered
4234,4234,8,Delivered
4235,4235,5,Delivered
4236,4236,5,Delivered
4237,4237,4,Delivered
4238,4238,6,Delivered
4239,4239,3,Delivered
4240,4240,3,Delivered
4241,4241,4,Delivered
4242,4242,8,Returned
4243,4243,7,Delivered
4244,4244,8,Delivered
4245,4245,4,Delivered
4246,4246,4,Delivered
4247,4247,3,Delivered
4248,4248,3,Delivered
4249,4249,3,Delivered
4250,4250,0,Cancelled
4251,4251,4,Delivered
4252,4252,4,Delivered
4253,4253,4,Delivered
4254,4254,4,Delivered
4255,4255,3,Delivered
4256,4256,4,Delivered
4257,4257,8,Delivered
4258,4258,4,Delivered
4259,4259,6,Delivered
4260,4260,5,Delivered
4261,4261,4,Delivered
4262,4262,3,Delivered
4263,4263,4,Delivered
4264,4264,4,Delivered
4265,4265,4,Delivered
4266,4266,4,Delivered
4267,4267,4,Delivered
4268,4268,5,Delivered
4269,4269,8,Delivered
4270,4270,4,Delivered
4271,4271,3,Delivered
4272,4272,4,Delivered
4273,4273,6,Delivered
4274,4274,3,Delivered
4275,4275,7,Delivered
4276,4276,7,Delivered
4277,4277,3,Delivered
4278,4278,3,Delivered
4279,4279,4,Delivered
4280,4280,4,Delivered
4281,4281,3,Delivered
4282,4282,3,Delivered
4283,4283,6,Returned
4284,4284,6,Delivered
4285,4285,4,Delivered
4286,4286,3,Delivered
4287,4287,4,Delivered
4288,4288,3,Delivered
4289,4289,8,Delivered
4290,4290,3,Delivered
4291,4291,5,Delivered
4292,4292,2,Delivered
4293,4293,3,Delivered
4294,4294,3,Delivered
4295,4295,2,Delivered
4296,4296,2,Delivered
4297,4297,6,Delivered
4298,4298,3,Delivered
4299,4299,3,Delivered
4300,4300,7,Delivered
4301,4301,6,Delivered
4302,4302,6,Delivered
4303,4303,4,Delivered
4304,4304,4,Delivered
4305,4305,6,Delivered
4306,4306,6,Delivered
4307,4307,4,Delivered
4308,4308,2,Delivered
4309,4309,3,Delivered
4310,4310,5,Delivered
4311,4311,7,Returned
4312,4312,3,Delivered
4313,4313,4,Delivered
4314,4314,6,Returned
4315,4315,3,Delivered
4316,4316,3,Delivered
4317,4317,3,Delivered
4318,4318,4,Delivered
4319,4319,5,Delivered
4320,4320,4,Delivered
4321,4321,4,Delivered
4322,4322,3,Delivered
4323,4323,4,Delivered
4324,4324,3,Delivered
4325,4325,7,Returned
4326,4326,2,Delivered
4327,4327,7,Delivered
4328,4328,7,Delivered
4329,4329,4,Delivered
4330,4330,6,Delivered
4331,4331,8,Delivered
4332,4332,2,Delivered
4333,4333,3,Delivered
4334,4334,6,Delivered
4335,4335,5,Delivered
4336,4336,9,Returned
4337,4337,8,Delivered
4338,4338,5,Delivered
4339,4339,7,Delivered
4340,4340,7,Delivered
4341,4341,0,Cancelled
4342,4342,7,Returned
4343,4343,6,Delivered
4344,4344,5,Delivered
4345,4345,3,Delivered
4346,4346,2,Delivered
4347,4347,7,Delivered
4348,4348,4,Delivered
4349,4349,5,Delivered
4350,4350,6,Delivered
4351,4351,7,Delivered
4352,4352,5,Delivered
4353,4353,3,Delivered
4354,4354,8,Delivered
4355,4355,5,Delivered
4356,4356,3,Delivered
4357,4357,4,Delivered
4358,4358,4,Delivered
4359,4359,2,Delivered
4360,4360,3,Delivered
4361,4361,4,Delivered
4362,4362,4,Delivered
4363,4363,3,Delivered
4364,4364,7,Delivered
4365,4365,3,Delivered
4366,4366,7,Delivered
4367,4367,3,Delivered
4368,4368,5,Delivered
4369,4369,4,Delivered
4370,4370,2,Delivered
4371,4371,3,Delivered
4372,4372,3,Delivered
4373,4373,4,Delivered
4374,4374,2,Delivered
4375,4375,8,Delivered
4376,4376,5,Returned
4377,4377,5,Delivered
4378,4378,4,Delivered
4379,4379,3,Delivered
4380,4380,6,Delivered
4381,4381,7,Returned
4382,4382,4,Delivered
4383,4383,4,Delivered
4384,4384,3,Delivered
4385,4385,3,Delivered
4386,4386,8,Delivered
4387,4387,4,Delivered
4388,4388,7,Returned
4389,4389,4,Delivered
4390,4390,4,Delivered
4391,4391,5,Delivered
4392,4392,5,Delivered
4393,4393,3,Delivered
4394,4394,5,Delivered
4395,4395,5,Delivered
4396,4396,2,Delivered
4397,4397,4,Delivered
4398,4398,0,Cancelled
4399,4399,2,Delivered
4400,4400,4,Delivered
4401,4401,7,Returned
4402,4402,7,Delivered
4403,4403,5,Delivered
4404,4404,6,Delivered
4405,4405,6,Delivered
4406,4406,3,Delivered
4407,4407,4,Delivered
4408,4408,7,Delivered
4409,4409,3,Delivered
4410,4410,6,Delivered
4411,4411,2,Delivered
4412,4412,3,Delivered
4413,4413,6,Returned
4414,4414,6,Delivered
4415,4415,5,Delivered
4416,4416,8,Delivered
4417,4417,7,Delivered
4418,4418,5,Delivered
4419,4419,7,Returned
4420,4420,2,Delivered
4421,4421,2,Delivered
4422,4422,2,Delivered
4423,4423,2,Delivered
4424,4424,5,Delivered
4425,4425,3,Delivered
4426,4426,0,Cancelled
4427,4427,7,Delivered
4428,4428,3,Delivered
4429,4429,5,Delivered
4430,4430,6,Delivered
4431,4431,2,Delivered
4432,4432,4,Delivered
4433,4433,4,Delivered
4434,4434,6,Delivered
4435,4435,4,Delivered
4436,4436,6,Delivered
4437,4437,8,Delivered
4438,4438,5,Delivered
4439,4439,3,Delivered
4440,4440,2,Delivered
4441,4441,4,Delivered
4442,4442,3,Delivered
4443,4443,6,Delivered
4444,4444,5,Delivered
4445,4445,5,Delivered
4446,4446,3,Delivered
4447,4447,4,Delivered
4448,4448,3,Delivered
4449,4449,2,Delivered
4450,4450,4,Delivered
4451,4451,3,Delivered
4452,4452,5,Delivered
4453,4453,6,Delivered
4454,4454,2,Delivered
4455,4455,3,Delivered
4456,4456,4,Delivered
4457,4457,3,Delivered
4458,4458,4,Delivered
4459,4459,3,Delivered
4460,4460,7,Delivered
4461,4461,9,Returned
4462,4462,2,Delivered
4463,4463,4,Delivered
4464,4464,5,Delivered
4465,4465,2,Delivered
